4612	3999	Набор	Нормированные детали	Зажимный хомут	Набор, зажимная скоба
4613	4000	Резьбовой штифт	Нормированные детали	Резьба	Резьбовой штифт
4614	4001	Набор	Инструмент, универсальный	Резьбовой штифт	Набор инструментов, резьбовой штифт
4615	4002	Набор	Нормированные детали	Тепловой натяжной шланг	Набор, термоусадочные трубки
4616	4003	Набор	Универсальные электрические части	Кримповое соединение	Набор, соединительный элемент
4617	4004	Набор	Универсальные электрические части	Электрический разъём	Набор, электрический разъём
4618	4005	Сверло	Инструмент, универсальный	Дрель	Сверло
4619	4006	Серьга	Инструменты для СТО		Серьга
4620	4007	Крюки	Инструменты для СТО	Крюки	Крюки
4621	4008	Монтажный комплект	Подвеска колеса	Опора стойки амортизатора	Монтажный комплект, опора амортизационной стойки
4622	4009	Комплект инструментов для ремонта	Инструмент, универсальный	Ступица колеса / подшипник ступицы колеса	Комплект монтажн. инструмента, ступица колеса / к. подшипник
4624	4011	Защита двигателя / поддона двигателя	Кузов		Защита двигателя / поддона двигателя
4625	4012	Экстрактор / съемник	Инструмент, универсальный	Карданный вал / ступица колеса	Экстрактор - карданные валы / ступица - фланец
4626	4013	Чистящий инструмент	Инструмент, универсальный	Трубопровод тормозного привода	Инструмент для чистки, трубопровод тормозного привода
4627	4014	Набор инструментов съемников	Инструмент, универсальный	Замок колесных дисков	Набор инструментов, замок колесных дисков
4628	4015	Тестовый набор	Инструменты для СТО	Давление в системе охлаждения	Тестовый набор, давление в системе охлаждения
4629	4016	Наполнительный прибор	Инструменты для СТО	Система охлаждения	Вакуум - наполнительный прибор, система охлаждения
4630	4017	Испытательный прибор	Инструменты для СТО	Герметичность головки блока цилиндров	Тестер герметичности головки блока цилиндров
4631	4018	Резец	Инструмент, универсальный		Резец
4633	4020	График	Рециркуляция ОГ		Рециркуляция ОГ
4634	4021	Комплект прокладок	Рециркуляция ОГ	Рециркуляция ОГ	Комплект прокладок, AGR-система
4635	4022	Термостат	Приготовление смеси	Период прогрева	Термостат, обогащение холодного пуска
4636	4023	Электропроводка	Система пуска, универсальная	Стартерная аккумуляторная батарея	Соединительный кабель, стартерная батарея
4637	4024	Реле	Приготовление смеси, универсальное	Управление двигателем	Реле, модуль управления - управление двигателем
4638	4025	Зонд	Инструменты для СТО	Осциллограф	Зонд, осциллограф
4639	4026	Зонд	Оснащение СТО	Мультиметр	Зонд, мультиметр
4640	4027	Тригерная цанга	Инструменты для СТО	Осциллограф	Тригерная цанга, осциллограф
4642	4029	Провод массы (заземления)	Инструменты для СТО	Осциллограф	Кабель заземления, осциллограф
4643	4030	Адаптер	Инструменты для СТО	Осциллограф	Присоединительный адаптер, осциллограф
4644	4031	Монтажный комплект	Ременный привод	Натяжной /паразитный ролик (зубчатый ремень)	Монтажный комплект, натяжн./паразитн.ролик (зубчатый ремень)
4646	4033	Разжим	Инструмент, универсальный	Замок рукоятки дверная ручка / стеклоподъемник	Разжим, замок рукоятки дверная ручка / стеклоподъемник
4647	4034	Набор инструментов съемников	Инструмент, универсальный	Обшивка двери	Набор инструментов, обшивка дверей
4648	4035	Монтажный клин	Инструмент, универсальный		Монтажный клин
4649	4036	Демонтажный инструмент	Инструмент, универсальный	Клипса - кузов	Инструмент демонтажа, клипса - кузов
4650	4037	Набор монтажных клиньев	Инструмент, универсальный		Набор монтажных клиньев
4653	4040	Комплект сверл	Инструмент, универсальный	Комплект свёрл - шпилька	Комплект свёрл, шпильки
4654	4041	Подвеска	Кабина водителя	Амортизатор - опора кабины водителя	Демпферная опора, кабина водителя
4655	4042	Электропроводка	освещение, универсальное	Фонари	Контакт, фара
4656	4043	Насос	Инструменты для СТО	Насос наполнения / откачки	Насос наполнения / откачки, универсальный
4658	4045	Рычаг	Инструмент, универсальный	Монтаж шин	Монтажный рычаг, шины
4659	4046	Инструмент регулировки задвижки	Инструмент, универсальный	Плоский / круглый штекер	Инструмент разблокирования, плоский штекер и круглый штекер
4660	4047	Щипцы	Инструмент, универсальный	Защитная крышка (болт / гайка колеса)	Щипцы, защитная крышка (болт / гайка колеса)
4662	4049	Толкатель	Приготовление смеси	Насос высокого давления	Толкатель, насос высокого давления
4663	4050	Фильтр	Кондиционер, универсальный	Охлаждающая жидкость, кондиционер	Фильтр ожлаждающей жидкости, кондиционер
4664	4051	Крышка	Кондиционер, универсальный	Сервисный клапан	Крышка, сервисный клапан
4665	4052	График	Охлаждение	Охлаждающая жидкость	Термостат, охлаждающая жидкость
4666	4053	Переключатель	Дополнительные удобства	Крыша	Переключатель, крыша
4667	4054	Трубка	Система выпуска ОГ	Средний глушитель выхлопных газов	Ремонтная труба, средний глушитель выхлопных газов
4668	4055	Ремкомплект	Кривошипношатунный механизм	Поршень / гильза цилиндра	Ремонтный комплект, поршень / гильза цилиндра
4669	4056	Ремкомплект	Система выпуска ОГ	Труба выхлопного газа	Рем. комплект, труба выхлопного газа
4670	4057	Крышка	Генератор, универсальный	Подключение генератора	Защитная крышка, подключение генератора
4671	4058	Крепление	Инструменты для СТО	Топливопровод	Боковое крепление, топливопровод
4672	4059	Принтер	Инструменты для СТО	Тестирующий прибор тормозной жидкости	Принтер, тестирующий прибор - тормозная жидкость
4673	4060	Ролик	Инструменты для СТО	Тестирующий прибор тормозной жидкости	Рулон бумаги, тестирующий прибор - тормозная жидкость
4674	4061	Кронштейн	Инструменты для СТО	Принтер, тестирующий прибор - тормозная жидкость	Держатель принтера, тестирующий прибор -тормозная жидкость
4675	4062	Ремкомплект	Инструменты для СТО	Тестирующий прибор тормозной жидкости	Ремкомплект, соед. кабель (тестор - тормозная жидкость)
4676	4063	Электропроводка	Освещение	Боковой габаритный фонарь	Контакт, боковой габаритный фонарь
4678	4065	Резиновый коврик	Внутренняя отделка	Отделение для ног	Резиновый коврик с защитными бортами
4681	4068	Теплообменник	Тормозная система	Ретардер	Масляный радиатор, ретардер
4682	4069	Комплект деталей	Сервис / техобслуживание	Техническое обслуживание	Комплект деталей, технический осмотр
4684	4071	Динамик	системы связи и информации		Динамик
4685	4072	Люминесцентные трубки	Инструменты для СТО	Фонарик	Люминесцентная трубка, фонарик
4686	4073	Приводной диск	Кондиционер	Электромагнитное сцепление-компрессор	Приводной диск, электромагнитное сцепление-компрессор
4687	4074	Покрытие	Система сцепления	Вал выжимного подшипника	Чехол, вал выжимного подшипника - сцепление
4688	4075	Вал	Система сцепления	Подшипник выключения сцепления	Вал выжимного подшипника, сцепление
4689	4076	Пружина	Система сцепления	Управление сцеплением	Пружина, рычаг выключения сцепления
4690	4077	Датчик	Пневматическая система	Усилитель привода управление сцеплением	Датчик, усилитель сцепления
4691	4078	Кольцевой / гаечный ключ	Инструмент, универсальный		Кольцевой / гаечный ключ
4692	4079	Разводной ключ	Инструмент, универсальный		Разводной ключ
4693	4080	Стержневой магнит	Инструмент, универсальный		Стержневой магнит
4694	4081	Отвертка	Инструмент, универсальный		Отвертка
4695	4082	Набор отверток	Инструмент, универсальный		Набор отверток
4696	4083	Кусачки-бокорезы	Инструмент, универсальный		Кусачки-бокорезы
4697	4084	Щипцы	Инструмент, универсальный	Универсальные детали	Комбинированные кусачки
4698	4085	Круглогубцы с плоскими губками	Инструмент, универсальный		Круглогубцы с плоскими губками
4699	4086	Саморегулируемые зажимные клещи	Инструмент, универсальный		Саморегулируемые зажимные клещи
4700	4087	Пассатижи	Инструмент, универсальный		Пассатижи
4701	4088	Тиски	Инструменты для СТО		Тиски
4702	4089	Струбцина	Инструменты для СТО		Струбцина
4703	4090	Штангенциркуль	Инструмент, универсальный		Штангенциркуль
4704	4091	Напильник	Инструмент, универсальный		Напильник
4705	4092	Молоток	Инструмент, универсальный		Молоток
4706	4093	Керн	Инструмент, универсальный		Керн
4707	4094	Очиститель высокого давления	Инструменты для СТО		Очиститель высокого давления
4708	4095	Заклепочные щипцы	Инструмент, универсальный		Заклепочные щипцы
4709	4096	Испытательный прибор	Инструменты для СТО	Нагнетаемый воздух	Устройство проверки давления / заполнения воздуха в шинах
4711	4097	Наждачная бумага	Инструмент, универсальный		Наждачная бумага
4712	4098	Нож с выдвижным лезвием	Инструмент, универсальный		Нож с выдвижным лезвием
4714	4100	Пила	Инструменты для СТО		Пила
4715	4101	Аккумуляторный шуруповерт	Инструменты для СТО	Режим работы аккумулятора	Аккумуляторный шуруповерт
4716	4102	Угловая шлифовальная машина	Инструмент, универсальный		Угловая шлифовальная машина
4717	4103	Сверлильный патрон	Инструменты для СТО	Дрель	Сверлильный патрон
4718	4104	Отрезной диск	Инструмент, универсальный	Угловая шлифовальная машина	Отрезной диск, угловая шлифовальная машина
4719	4105	Шлифовальный диск	Инструмент, универсальный	Угловая шлифовальная машина	Шлифовальный круг, угловая шлифовальная машина
4720	4106	Воронка	Инструменты для СТО	Воронка	Воронка
4721	4107	Ленточный съемник масляного фильтра	Инструмент, универсальный	Масляный фильтр	Ленточный съемник масляного фильтра
4722	4108	Ключ	Инструмент, универсальный	Ключ для свечей зажигания	Ключ для свечей зажигания
4723	4109	Зажимный инструмент	Инструмент, универсальный	Шланг подачи холодного воздуха	Зажим шланга подачи холодного воздуха
4724	4110	Дрель	Инструменты для СТО		Дрель
4725	4111	Полотно пилы	Инструменты для СТО		Полотно пилы
4728	4114	Сигнальная лента	системы безопасности, универсальные		Сигнальная лента
4729	4115	Комплект сигнальных лент	системы безопасности, универсальные		Комплект сигнальных лент
4730	4116	Фонарь	Сигнализация	Дополнительный фонарь указателя поворота	Дополнительный проблесковый маячок
4731	4117	Резиновый коврик	Комплектующие	Багажный / грузовой отсек	Лоток багажного/грузового отсека
4734	4120	Болт	Смазывание	Масляный поддон	Винт, масляный поддон
4735	4121	Монтажный комплект	Подвеска / амортизация	Амортизационная стойка	Монтажный комплект, стойка амортизатора
4736	4122	Трос	Карбюратор	Управление холодного пуска	Трос, управление холодного пуска
4738	4124	Ролик	Система сцепления	Возвратная вилка	Выжимной подшипник, возвратная вилка
4741	4127	Болт	Система сцепления	Вал выжимного подшипника	Винт, вал выжимного подшипника
4743	4129	Соединительные элементы	Автоматическая коробка передач	Автоматическая коробка передач - ус-во управления	Штекерный корпус, автоматическ. коробка передач - ус-во упр.
4744	4130	Вкладыш розетки	Инструменты для СТО	Ударный винтоверт	Торцевая головка
4745	4131	Ударный винтоверт	Инструменты для СТО	Ударный винтоверт	Ударный винтоверт
4746	4132	Зачистной молоток	Инструменты для СТО		Зачистной молоток
4747	4133	Шлифовальная бормашина	Инструменты для СТО		Шлифовальная бормашина
4748	4134	Кусачки	Инструменты для СТО		Кусачки
4750	4136	Ленточно-шлифовальное приспособление	Инструменты для СТО		Ленточно-шлифовальное приспособление
4753	4139	Резец	Инструменты для СТО	Зубильный молоток	Резец, зубильный молоток
4756	4142	Тележка для инструмента	Инструменты для СТО	Инструмент	Тележка для инструмента
4757	4143	Чемодан	Инструменты для СТО	Инструмент	Инструментальный ящик
4758	4144	Пескоструйный пистолет	Инструменты		Пескоструйный пистолет
4759	4145	Соединительные элементы	Инструменты для СТО	Трубопровод сжатого воздуха	Соединительные элементы, трубопровод сжатого воздуха
4761	4147	Компрессор	Инструменты для СТО	Пневматический компрессор	Пневматический компрессор
4762	4148	Пневматический трещоточный гайковерт	Инструменты для СТО		Трещоточный винтоверт
4764	4150	Электропроводка	Инструменты для СТО	Кабельная катушка	Кабельная катушка
4765	4151	Резервуар	Инструменты для СТО	Универсальная канистра	Универсальная канистра
4766	4152	Набор оправок	Инструменты для СТО	Запрессовочный / выпрессовочный инструмент	Набор оправок, запрессовочный / выпрессовочный инструмент
4767	4153	Смазочный шприц	Инструменты для СТО		Смазочный шприц
4768	4154	Комплект ременных шкивов	Ременный привод	Коленчатый вал	Комплект ременных шкивов, коленчатый вал
4769	4155	Заклепочный пистолет	Инструменты для СТО		Заклепочный пистолет
4771	4157	Шлангопровод	Инструменты для СТО	Прибор для проверки тормозного давления	Соединительный шланг, прибор проверки тормозного давления
4772	4158	Ручная развертка	Инструмент, универсальный	Резьбовой штифт	Ручная развертка, резьбовой штифт
4773	4159	Обивка сидений	принадлежности, универсальные		Обивка сидений
4774	4160	Насос	принадлежности, универсальные	Воздушный насос	Воздушный насос
4775	4161	Прокладкa	Система подачи топлива, универсальная	Пробка топливного бака	Прокладка, пробка топливного бака
4776	4162	Насадка-облицовка	Колеса, универсальные	Фартук брызговика	Облицовка, колеса
4779	4165	Масло	Химические продукты	Осевой редуктор	Масло осевого редуктора
4780	4166	Скребок для льда	принадлежности, универсальные		Скребок для льда
4782	4168	Адаптер	Универсальные электрические части	Предохранение	Адаптер, защита
4783	4169	Резервуар	принадлежности, универсальные	Резервная канистра	Резервная канистра
4784	4170	Спрей для контактов	Химические продукты		Спрей для контактов
4785	4171	Дистиллированная вода	Химические продукты		Дистиллированная вода
4786	4172	Огнетушитель	принадлежности, универсальные		Огнетушитель
4788	4174	Облицовка / защитная накладка	кузов, универсальный		Декоративный / защитный молдинг, крыша
4789	4175	Губка	принадлежности, универсальные		Губка
4790	4176	Датчик	Бортовая сеть	Управление аккумуляторной батареей	Датчик, управление аккумуляторной батареей
4791	4177	Чехол на руль	принадлежности, универсальные		Чехол на руль
4792	4178	Сумка	Инструменты для СТО	Инструмент	Инструментальная сумка
4793	4179	Защитная перчатка	Инструменты для СТО	Рабочая одежда	Защитная перчатка
4794	4180	Измерительная лента	Инструмент, универсальный		Измерительная лента
4795	4181	Детское сидение	принадлежности, универсальные		Детское сидение
4796	4182	Покрытие	Колеса, универсальные	Ниппель колесный	Колпачок, колесный ниппель
4797	4183	Помощь рулевого управления	принадлежности, универсальные	Помощь рулевого управления (кнопка / вилка рулевого колеса)	Помощь рулевого управления (кнопка / вилка рулевого колеса)
4798	4184	Комплект полировки лакового покрытия	Химические продукты		Комплект полировки лакового покрытия
4799	4185	Комплект насадок	Инструмент, универсальный	Газовая паяльная лампа	Комплект насадок, газовая паяльная лампа
4800	4186	Сигнальная лента	системы безопасности, универсальные	Предупреждающий парковочный знак	Предупреждающий парковочный знак
4801	4187	Контактная группа реле	Универсальные электрические части	Реле	Контактная группа реле
4802	4188	Пинцет	Инструмент, универсальный		Пинцет
4803	4189	Ремень безопасности	принадлежности, универсальные	Натяжной ремень	Натяжной ремень
4804	4190	Подушка для шеи / затылка	принадлежности, универсальные		Подушка для шеи / затылка
4805	4191	Пыльник	принадлежности, универсальные	Рычаг переключения передач	Обшивка рычага переключения
4806	4192	Покрытие	кузов, универсальный	Буксирный крюк	Колпачок, буксирный крюк
4807	4193	Трубка	Система выпуска ОГ	Сажевый / частичный фильтр	Ремонтная трубка, сажевый / частичный фильтр
4808	4194	Преобразователь давления	Система подачи воздуха	Впускная труба	Преобразователь давления, впускной коллектор
4809	4195	Ремкомплект	освещение, универсальное	Кабельный комплект	Ремонтный комплект, кабельный комплект
4810	4196	Ремкомплект	системы комфорта, универсальные	Кабельный комплект	Ремонтный комплект, кабельный комплект
4811	4197	Масло	Кузов	Система открывания верха	Гидравлическое масло, система открывания верха
4812	4198	Масло	Вспомогательный привод		Масло, вспомогательный привод
4813	4199	Датчик	Управление двигателем	Эксцентричный вал (вариационный ход клапана)	Датчик, эксцентриковый вал (переменный подъем клапанов)
4814	4200	Head Up Display	приборы, универсальные		Head Up Display
4815	4201	Система ассистента света фар	освещение, универсальное		Система ассистента света фар
4816	4202	Система контроля колеи	системы безопасности, универсальные		Система контроля колеи
4817	4203	Рама	Кузов	Рамка заднего стекла	Рамка заднего стекла
4818	4204	Комплект рамки	Кузов	Рама ветрового стекла	Комплект рамки ветрового стекла
4822	4208	Позиционирующий фиксатор	Инструмент, специализированный для трансп.ср-ва	Балансирный вал	Фиксатор, балансирный вал
4823	4209	съемник	Инструмент, универсальный	Шкив	Съёмник, ременный шкив
4825	4211	Шарнирный кронштейн	Система сцепления	Возвратная вилка	Шарнирный кронштейн, возвратная вилка
4826	4212	Витая пружина	Система безопасности	Подушка безопасности	Витая пружина, подушка безопасности
4827	4213	Втулка	Рулевое управление	Рычаг поворотного кулака	Втулка, рычаг поворотного кулака
4828	4214	Распылитель	Управление двигателем	Система смазки цепи привода распределительного вала	Масляная форсунка, цепь привода распредвала
4829	4215	Клапан	Тормозная система	Ретардер	Электромагнитный клапан, ретардер
4830	4216	Монтажный комплект	Кабина водителя	Клапан - крепление кабины	Монтажный комплект, клапан - крепление кабины
4831	4217	Подвеска	Главная передача	Дифференциал	Опора, дифференциал
4832	4218	Ступица	Охлаждение	Крыльчатка вентилятора - охлаждение двигателя	Ступица, крыльчатка вентилятора - охлаждение двигателя
4833	4219	Торцовый ключ	Инструмент, универсальный	Момент затяжки	Ключ крутящего момента
4834	4220	Экстрактор	Инструмент, универсальный	Поперечный рычаг подвески	Съемник, букса рычага
4835	4221	Ступица	Управление двигателем	Шестерня - распределительный вал	Ступица, шестерня - распределительный вал
4836	4222	Адаптер	Пневматическая система	Пневматический выключатель	Адаптер, манометрический выключатель
4837	4223	Шланг	Система сцепления	Смазка выжимного подшипника	Масляный шланг, выжимной подшипник
4838	4224	Ремкомплект	Главная передача	Промежуточный подшипник карданного вала	Ремонтный комплект, промежуточный подшипник карданного вала
4839	4225	Болт	Подвеска колеса	Втулка, балка моста	Болт, втулка - балка моста
4840	4226	Болт	Подвеска колеса	Поперечный рычаг подвески	Болт, поперечный рычаг подвески
4841	4227	Гильза	Подвеска колеса	Балка моста	Направляющая гильза, втулка - балка моста
4842	4228	Комплект подшипника	Подвеска колеса	Стабилизатор	Комплект подшипника, стабилизатор
4843	4229	Комплект подшипника	Подвеска колеса	Балка моста	Комплект подшипника, балка моста
4844	4230	Кронштейн	Дополнительные удобства	Датчик - система помощи при парковке	Кронштейн, система помощи при парковке
4845	4231	Кронштейн	системы комфорта, универсальные	Датчик - система помощи при парковке	Кронштейн, система помощи при парковке
4847	4233	Датчик	Дополнительные удобства	Ветровое стекло	Противоугонный датчик
4848	4234	Прокладкa	Кузов	Бачок радиатора	Прокладка, бачок радиатора
4849	4235	Шлангопровод	Система выпуска ОГ	Мочевина	Шланг для мочевины
4850	4236	Запор	Система выпуска ОГ	Топливозаправочная система (впрыск карбамида)	Крышка, топливозаправочная система (впрыск карбамида)
4858	4243	Фонарь	Освещение	Стояночный огонь	Стояночный огонь
4859	4244	Фонарь	освещение, универсальное	Стояночный огонь	Стояночный огонь
4860	4245	Торцовый ключ	Инструмент, универсальный	Момент затяжки - свеча зажигания	Ключ крутящего момента, свеча зажигания
4861	4246	Торцовый ключ	Инструмент, специализированный для трансп.ср-ва	Момент затяжки - свеча зажигания	Ключ крутящего момента, свеча зажигания
4862	4247	Комплект инструментов для ремонта	Инструмент, универсальный	Впускной/выпускной клапан	Комплект монтажного инструмента, впускной / выпускной клапан
4863	4248	Щипцы	Инструмент, универсальный	Маслосъемный колпачок	Цанга, маслосъемное кольцо
4867	4252	Набор для высверливания	Инструмент, специализированный для трансп.ср-ва	Инжектор - крепежные болты	Набор для высверливания, инжектор - крепежные болты
4868	4253	Шаблон	Инструмент, универсальный	Распределительного вала - юстировка	Позиционирующий фиксатор, распредвал
4869	4254	Присадки	Химические продукты	Турбокомпрессор - первое заполнение	Присадки, турбокомпрессор (первое заполнение)
4870	4255	Набор съёмников	Инструмент, универсальный	Шкив	Набор съемников, ременный шкив
4871	4256	Набор съёмников	Инструмент, специализированный для трансп.ср-ва	Шкив	Набор съемников, ременный шкив
4874	4259	Прокручивающее устройство	Инструмент, универсальный	Двигатель	Прокручивающее устройство, двигатель
4875	4260	Прокручивающее устройство	Инструмент, специализированный для трансп.ср-ва	Двигатель	Прокручивающее устройство, двигатель
4876	4261	Приспособление для арретировани	Инструмент, универсальный	Натяжной ролик зубчатого ремня	Позиционирующий инструмент, натяжитель зубчатого ремня
4879	4264	Пружинное зажимное устройство	Инструмент, специализированный для трансп.ср-ва	Пружина ходовой части	Сжиматель пружины, пружина подвески
4880	4265	Установочный инструмент	Инструмент, универсальный	Установка развала и схождения колёс	Установочный инструмент, установка развала и схождения колёс
4882	4267	съемник	Инструмент, универсальный	Рычаг стеклоочистителя	Съемник, рычаг стеклоочистителя
4885	4270	Смазочные материалы	Химические продукты	Вязкая распыляемая смазка	Вязкая распыляемая смазка
4887	4272	Консервант	Химические продукты	Консервирующий воск	Консервирующий воск
4889	4274	Испытательный прибор	Инструменты для СТО	Турбонагнетатель	Испытательный прибор, турбонагнетатель
4892	4277	Адаптер	Инструменты	Тюбик смазки	Адаптер, тюбик смазки
4894	4279	Датчик	Приготовление смеси	Твердые частицы ОГ	Датчик частиц
4895	4280	Насос	Инструменты	Насос для консистентной смазки	Насос для консистентной смазки
4898	4283	Вал	Пневматическая система	Пневматический компрессор	Коленчатый вал, пневматический компрессор
4900	4285	Электропроводка	Приготовление смеси	Клапанная форсунка	Соединительный провод, клапанная форсунка
4903	4288	Квадратный ключ	Инструмент, универсальный	Комбинированный прибор	Квадратный ключ, комбинированный инструмент
4904	4289	Шестерня	Ступенчатая коробка передач	Первичный вал	Шестерня, вторичный вал
4905	4290	Шестерня	Ступенчатая коробка передач	Первичный вал	Шестерня, первичный вал
4906	4291	Клапан	Кондиционер	Кондиционер	Электромагнитный клапан, кондиционер
4907	4292	Инструментальный ящик	Кабина водителя	Инструмент	Инструментальный ящик
4909	4294	Ролик	Инструменты для СТО	Испытательный прибор - батарея	Рулон бумаги, батарея испытательного прибора
4910	4295	Облицовка / защитная накладка	Освещение	Задний габаритный огонь	Декоративная накладка, задние фонари
4911	4296	Облицовка / защитная накладка	Освещение	Фонарь указателя поворота	Облицовка, фонарь указателя поворота
4912	4297	Облицовка / защитная накладка	Освещение	Фара заднего хода	Облицовка, фара заднего хода
4913	4298	Шлангопровод	Подвеска / амортизация	Амортизатор	Возвратный провод, амортизатор
4914	4299	Адаптер	Инструмент, универсальный	Цанговые клещи	Адаптер, цанговые клещи
4915	4300	Соединительные элементы	Универсальные электрические части	Комплект штекерных корпусов	Комплект штекерных корпусов
4916	4301	Проверка утечки	Инструменты для СТО	Кондиционер	Устройство проверки утечки, кондиционер
4917	4302	Маслёнка пневматическая	Инструменты для СТО	Нагнетаемый воздух	Маслёнка пневматическая
4918	4303	Болт	Автоматическая коробка передач	Картер коробки передач	Резьбовая пробка, картер коробки передач
4920	4305	Торсионный демпфер	Кривошипношатунный механизм	Маховик	Торсионный демпфер, маховик
4921	4306	Комплект деталей	Сервис / техобслуживание	Автоматическая коробка передач	Комплект деталей, смена масла - автоматическ.коробка передач
4925	4309	Набор	Система охдаждения, универсальная	Запасные части радиатора	Набор, запасные части радиатора
4926	4310	Подшипник	Автоматическая коробка передач		Подушка, автоматическая коробка передач
4928	4312	Кольцо коррекции угла	системы комфорта, универсальные	Датчик - система помощи при парковке	Кольцо коррекции угла, датчик (система помощи при парковке)
4929	4313	Осевая цапфа	Подвеска колеса	Балка моста	Осевая цапфа, балка моста
4930	4314	Ремкомплект	Подвеска колеса	Осевая цапфа (балка моста)	Ремонтный комплект, осевая цапфа (балка моста)
4931	4315	Комплект инструментов для ремонта	Инструмент, специализированный для трансп.ср-ва	Осевая цапфа (балка моста)	Комплект монтажного инструмента, осевая цапфа (балка моста)
4932	4316	Регулировочный элемент	Тормозная система	Корпус скобы тормоза стояночной тормозной системы	Регулировочный элемент, стояночный тормоз- тормозной суппорт
4933	4317	Адаптерный кабель	Система подачи воздуха	Регулирующая заслонка, подача воздуха	Адаптерный кабель, регулирующая заслонка - подача воздуха
4934	4318	Укрепительный комплект	Подвеска / амортизация	Листовая рессора	Укрепительный комплект, листовая рессора
4935	4319	Теплообменник	Система подачи воздуха	Интеркулер	Низкотемпературный охладитель, интеркулер
4937	4321	Крепление для велосипеда	Оборудование для перевозки, универсал	Внутреннее пространство	Кронштейн для велосипеда, салон
4938	4322	Сифон	Инструменты для СТО		Сифон
4940	4323	Защита поддона двигателя	Прицепное оборудование		Защита поддона двигателя, прицепное оборудование
4941	4324	Теплозащитный экран	Система зажигания	Катушка зажигания	Теплозащитный экран, катушка зажигания
4946	4329	Болт	Охлаждение	Водяной насос	Болт, водяной насос
4948	4331	Комплект прокладки	Приготовление смеси	Клапанная форсунка	Комплект уплотнительных колец, клапанная форсунка
4949	4332	Уплотняющее кольцо	Блок-картер двигателя	Гильза цилиндра	Уплотнительное кольцо, гильза цилиндра
4950	4333	Электропроводка	Тягово-сцепное устройство, Универсальный	Прицепное устройство	Соединительный кабель, прицеп
4951	4334	Электропроводка	Тягово-сцепное устройство, Универсальный	Розетка прицепа	Удлинительный кабель, розетка прицепа
